sample	vaf
TCGA-D8-A1XK-01A-21D-A14K-09	0.257142857
TCGA-D8-A1XK-01A-21D-A14K-09	0.3
TCGA-D8-A1XK-01A-21D-A14K-09	0.2
TCGA-D8-A1XK-01A-21D-A14K-09	0.412698413
TCGA-D8-A1XK-01A-21D-A14K-09	0.394495413
TCGA-D8-A1XK-01A-21D-A14K-09	0.364583333
TCGA-D8-A1XK-01A-21D-A14K-09	0.108433735
TCGA-D8-A1XK-01A-21D-A14K-09	0.404761905
TCGA-D8-A1XK-01A-21D-A14K-09	0.401960784
TCGA-D8-A1XK-01A-21D-A14K-09	0.52173913
TCGA-D8-A1XK-01A-21D-A14K-09	0.382352941
TCGA-D8-A1XK-01A-21D-A14K-09	0.354330709
TCGA-D8-A1XK-01A-21D-A14K-09	0.44
TCGA-D8-A1XK-01A-21D-A14K-09	0.086956522
TCGA-D8-A1XK-01A-21D-A14K-09	0.385245902
TCGA-D8-A1XK-01A-21D-A14K-09	0.333333333
TCGA-D8-A1XK-01A-21D-A14K-09	0.444444444
TCGA-D8-A1XK-01A-21D-A14K-09	0.151515152
TCGA-D8-A1XK-01A-21D-A14K-09	0.2421875
TCGA-D8-A1XK-01A-21D-A14K-09	0.123966942
TCGA-D8-A1XK-01A-21D-A14K-09	0.235294118
TCGA-D8-A1XK-01A-21D-A14K-09	0.857142857
TCGA-D8-A1XK-01A-21D-A14K-09	0.363636364
TCGA-D8-A1XK-01A-21D-A14K-09	0.34
TCGA-D8-A1XK-01A-21D-A14K-09	0.449275362
TCGA-D8-A1XK-01A-21D-A14K-09	0.25
TCGA-D8-A1XK-01A-21D-A14K-09	0.204545455
TCGA-D8-A1XK-01A-21D-A14K-09	0.060913706
TCGA-D8-A1XK-01A-21D-A14K-09	0.161616162
TCGA-D8-A1XK-01A-21D-A14K-09	0.35
TCGA-D8-A1XK-01A-21D-A14K-09	0.090909091
TCGA-D8-A1XK-01A-21D-A14K-09	0.229508197
TCGA-D8-A1XK-01A-21D-A14K-09	0.272727273
TCGA-D8-A1XK-01A-21D-A14K-09	0.072289157
TCGA-D8-A1XK-01A-21D-A14K-09	0.254237288
TCGA-D8-A1XK-01A-21D-A14K-09	0.359649123
TCGA-D8-A1XK-01A-21D-A14K-09	0.089041096
TCGA-D8-A1XK-01A-21D-A14K-09	0.3
TCGA-D8-A1XK-01A-21D-A14K-09	0.264705882
TCGA-D8-A1XK-01A-21D-A14K-09	0.592592593
TCGA-D8-A1XK-01A-21D-A14K-09	0.241134752
TCGA-D8-A1XK-01A-21D-A14K-09	0.088888889
TCGA-D8-A1XK-01A-21D-A14K-09	0.284848485
TCGA-D8-A1XK-01A-21D-A14K-09	0.244897959
TCGA-D8-A1XK-01A-21D-A14K-09	0.272727273
TCGA-D8-A1XK-01A-21D-A14K-09	0.316062176
TCGA-D8-A1XK-01A-21D-A14K-09	0.257575758
TCGA-D8-A1XK-01A-21D-A14K-09	0.274336283
TCGA-D8-A1XK-01A-21D-A14K-09	0.078947368
TCGA-D8-A1XK-01A-21D-A14K-09	0.077464789
TCGA-D8-A1XK-01A-21D-A14K-09	0.085365854
TCGA-D8-A1XK-01A-21D-A14K-09	0.185185185
TCGA-D8-A1XK-01A-21D-A14K-09	0.329113924
TCGA-D8-A1XK-01A-21D-A14K-09	0.404761905
TCGA-D8-A1XK-01A-21D-A14K-09	0.301369863
TCGA-D8-A1XK-01A-21D-A14K-09	0.342105263
TCGA-D8-A1XK-01A-21D-A14K-09	0.117647059
TCGA-D8-A1XK-01A-21D-A14K-09	0.251748252
TCGA-D8-A1XK-01A-21D-A14K-09	0.35
TCGA-D8-A1XK-01A-21D-A14K-09	0.081081081
TCGA-D8-A1XK-01A-21D-A14K-09	0.223404255
TCGA-D8-A1XK-01A-21D-A14K-09	0.098360656
TCGA-D8-A1XK-01A-21D-A14K-09	0.46875
TCGA-D8-A1XK-01A-21D-A14K-09	0.361111111
TCGA-D8-A1XK-01A-21D-A14K-09	0.466019417
TCGA-D8-A1XK-01A-21D-A14K-09	0.075
TCGA-D8-A1XK-01A-21D-A14K-09	0.321285141
TCGA-D8-A1XK-01A-21D-A14K-09	0.333333333
TCGA-D8-A1XK-01A-21D-A14K-09	0.421052632
TCGA-D8-A1XK-01A-21D-A14K-09	0.461538462
TCGA-D8-A1XK-01A-21D-A14K-09	0.555555556
TCGA-D8-A1XK-01A-21D-A14K-09	0.284023669
TCGA-D8-A1XK-01A-21D-A14K-09	0.269230769
TCGA-D8-A1XK-01A-21D-A14K-09	0.047619048
TCGA-D8-A1XK-01A-21D-A14K-09	0.25
TCGA-D8-A1XK-01A-21D-A14K-09	0.25
TCGA-D8-A1XK-01A-21D-A14K-09	0.157894737
TCGA-D8-A1XK-01A-21D-A14K-09	0.268907563
TCGA-D8-A1XK-01A-21D-A14K-09	0.263565891
TCGA-D8-A1XK-01A-21D-A14K-09	0.316546763
TCGA-D8-A1XK-01A-21D-A14K-09	0.239520958
TCGA-D8-A1XK-01A-21D-A14K-09	0.192771084
TCGA-D8-A1XK-01A-21D-A14K-09	0.126436782
TCGA-D8-A1XK-01A-21D-A14K-09	0.245901639
TCGA-D8-A1XK-01A-21D-A14K-09	0.179856115
TCGA-D8-A1XK-01A-21D-A14K-09	0.047244094
TCGA-D8-A1XK-01A-21D-A14K-09	0.173184358
TCGA-D8-A1XK-01A-21D-A14K-09	0.259259259
TCGA-D8-A1XK-01A-21D-A14K-09	0.049586777
TCGA-D8-A1XK-01A-21D-A14K-09	0.434343434
TCGA-D8-A1XK-01A-21D-A14K-09	0.198113208
TCGA-D8-A1XK-01A-21D-A14K-09	0.153846154
TCGA-D8-A1XK-01A-21D-A14K-09	0.291666667
TCGA-D8-A1XK-01A-21D-A14K-09	0.195652174
TCGA-D8-A1XK-01A-21D-A14K-09	0.214285714
TCGA-D8-A1XK-01A-21D-A14K-09	0.084269663
TCGA-D8-A1XK-01A-21D-A14K-09	0.186666667
TCGA-D8-A1XK-01A-21D-A14K-09	0.076923077
TCGA-D8-A1XK-01A-21D-A14K-09	0.155172414
TCGA-D8-A1XK-01A-21D-A14K-09	0.180451128
TCGA-D8-A1XK-01A-21D-A14K-09	0.204724409
TCGA-D8-A1XK-01A-21D-A14K-09	0.31
TCGA-D8-A1XK-01A-21D-A14K-09	0.0703125
TCGA-D8-A1XK-01A-21D-A14K-09	0.215053763
TCGA-D8-A1XK-01A-21D-A14K-09	0.211678832
TCGA-D8-A1XK-01A-21D-A14K-09	0.102564103
TCGA-D8-A1XK-01A-21D-A14K-09	0.348837209
TCGA-D8-A1XK-01A-21D-A14K-09	0.186440678
TCGA-D8-A1XK-01A-21D-A14K-09	0.086206897
TCGA-D8-A1XK-01A-21D-A14K-09	0.205882353
TCGA-D8-A1XK-01A-21D-A14K-09	0.229357798
TCGA-D8-A1XK-01A-21D-A14K-09	0.347031963
TCGA-D8-A1XK-01A-21D-A14K-09	0.301075269
TCGA-D8-A1XK-01A-21D-A14K-09	0.312883436
TCGA-D8-A1XK-01A-21D-A14K-09	0.173611111
TCGA-D8-A1XK-01A-21D-A14K-09	0.196721311
TCGA-D8-A1XK-01A-21D-A14K-09	0.336448598
TCGA-D8-A1XK-01A-21D-A14K-09	0.220858896
TCGA-D8-A1XK-01A-21D-A14K-09	0.375
TCGA-D8-A1XK-01A-21D-A14K-09	0.301886792
TCGA-D8-A1XK-01A-21D-A14K-09	0.154411765
TCGA-D8-A1XK-01A-21D-A14K-09	0.292134831
TCGA-D8-A1XK-01A-21D-A14K-09	0.172727273
TCGA-D8-A1XK-01A-21D-A14K-09	0.355555556
TCGA-D8-A1XK-01A-21D-A14K-09	0.101449275
TCGA-D8-A1XK-01A-21D-A14K-09	0.241071429
TCGA-D8-A1XK-01A-21D-A14K-09	0.096385542
TCGA-D8-A1XK-01A-21D-A14K-09	0.266055046
TCGA-D8-A1XK-01A-21D-A14K-09	0.321212121
TCGA-D8-A1XK-01A-21D-A14K-09	0.209876543
TCGA-D8-A1XK-01A-21D-A14K-09	0.278481013
TCGA-D8-A1XK-01A-21D-A14K-09	0.186046512
TCGA-D8-A1XK-01A-21D-A14K-09	0.333333333
TCGA-D8-A1XK-01A-21D-A14K-09	0.202020202
TCGA-D8-A1XK-01A-21D-A14K-09	0.3203125
TCGA-D8-A1XK-01A-21D-A14K-09	0.064935065
TCGA-D8-A1XK-01A-21D-A14K-09	0.126213592
TCGA-D8-A1XK-01A-21D-A14K-09	0.173184358
TCGA-D8-A1XK-01A-21D-A14K-09	0.051118211
TCGA-D8-A1XK-01A-21D-A14K-09	0.324324324
TCGA-D8-A1XK-01A-21D-A14K-09	0.405405405
TCGA-D8-A1XK-01A-21D-A14K-09	0.086956522
TCGA-D8-A1XK-01A-21D-A14K-09	0.173913043
TCGA-D8-A1XK-01A-21D-A14K-09	0.261363636
TCGA-D8-A1XK-01A-21D-A14K-09	0.108843537
TCGA-D8-A1XK-01A-21D-A14K-09	0.155844156
TCGA-D8-A1XK-01A-21D-A14K-09	0.310160428
TCGA-AO-A0JF-01A-11W-A071-09	0.2
TCGA-AO-A0JF-01A-11W-A071-09	0.230769231
TCGA-AO-A0JF-01A-11W-A071-09	0.119842829
TCGA-AO-A0JF-01A-11W-A071-09	0.189655172
TCGA-AO-A0JF-01A-11W-A071-09	0.175925926
TCGA-AO-A0JF-01A-11W-A071-09	0.160493827
TCGA-AO-A0JF-01A-11W-A071-09	0.23853211
TCGA-AO-A0JF-01A-11W-A071-09	0.056
TCGA-AO-A0JF-01A-11W-A071-09	0.130434783
TCGA-AO-A0JF-01A-11W-A071-09	0.213017751
TCGA-AO-A0JF-01A-11W-A071-09	0.231707317
TCGA-AO-A0JF-01A-11W-A071-09	0.313186813
TCGA-AO-A0JF-01A-11W-A071-09	0.142857143
TCGA-AO-A0JF-01A-11W-A071-09	0.113402062
TCGA-AO-A0JF-01A-11W-A071-09	0.178913738
TCGA-AO-A0JF-01A-11W-A071-09	0.177570093
TCGA-AO-A0JF-01A-11W-A071-09	0.160278746
TCGA-AO-A0JF-01A-11W-A071-09	0.189655172
TCGA-AO-A0JF-01A-11W-A071-09	0.235955056
TCGA-AO-A0JF-01A-11W-A071-09	0.164179104
TCGA-AO-A0JF-01A-11W-A071-09	0.036734694
TCGA-AO-A0JF-01A-11W-A071-09	0.06097561
TCGA-AO-A0JF-01A-11W-A071-09	0.18699187
TCGA-AO-A0JF-01A-11W-A071-09	0.191011236
TCGA-AO-A0JF-01A-11W-A071-09	0.171511628
TCGA-AO-A0JF-01A-11W-A071-09	0.060402685
TCGA-AO-A0JF-01A-11W-A071-09	0.277777778
TCGA-AO-A0JF-01A-11W-A071-09	0.071428571
TCGA-AO-A0JF-01A-11W-A071-09	0.169265033
TCGA-AO-A0JF-01A-11W-A071-09	0.07
TCGA-AO-A0JF-01A-11W-A071-09	0.13559322
TCGA-AO-A0JF-01A-11W-A071-09	0.034843206
TCGA-AO-A0JF-01A-11W-A071-09	0.129032258
TCGA-AO-A0JF-01A-11W-A071-09	0.064102564
TCGA-AO-A0JF-01A-11W-A071-09	0.183673469
TCGA-AO-A0JF-01A-11W-A071-09	0.197916667
TCGA-AO-A0JF-01A-11W-A071-09	0.5
TCGA-AO-A0JF-01A-11W-A071-09	0.056179775
TCGA-AO-A0JF-01A-11W-A071-09	0.120481928
TCGA-AO-A0JF-01A-11W-A071-09	0.178571429
TCGA-AO-A0JF-01A-11W-A071-09	0.287234043
TCGA-AO-A0JF-01A-11W-A071-09	0.112727273
TCGA-AO-A0JF-01A-11W-A071-09	0.173076923
TCGA-AO-A0JF-01A-11W-A071-09	0.060606061
TCGA-AO-A0JF-01A-11W-A071-09	0.220779221
TCGA-AO-A0JF-01A-11W-A071-09	0.269230769
TCGA-AN-A0FS-01A-11W-A050-09	0.12195122
TCGA-AN-A0FS-01A-11W-A050-09	0.049180328
TCGA-AN-A0FS-01A-11W-A050-09	0.06557377
TCGA-AN-A0FS-01A-11W-A050-09	0.365853659
TCGA-AN-A0FS-01A-11W-A050-09	0.091891892
TCGA-AN-A0FS-01A-11W-A050-09	0.036253776
TCGA-AN-A0FS-01A-11W-A050-09	0.049689441
TCGA-AN-A0FS-01A-11W-A050-09	0.075342466
TCGA-AN-A0FS-01A-11W-A050-09	0.037694013
TCGA-AN-A0FS-01A-11W-A050-09	0.580357143
TCGA-AN-A0FS-01A-11W-A050-09	0.054945055
TCGA-AN-A0FS-01A-11W-A050-09	0.043478261
TCGA-AN-A0FS-01A-11W-A050-09	0.107526882
TCGA-AN-A0FS-01A-11W-A050-09	0.081690141
TCGA-AN-A0FS-01A-11W-A050-09	0.115384615
TCGA-AN-A0FS-01A-11W-A050-09	0.049382716
TCGA-AN-A0FS-01A-11W-A050-09	0.14893617
TCGA-AN-A0FS-01A-11W-A050-09	0.082236842
TCGA-AN-A0FS-01A-11W-A050-09	0.438596491
TCGA-AN-A0FS-01A-11W-A050-09	0.23364486
TCGA-AN-A0FS-01A-11W-A050-09	0.049295775
TCGA-AN-A0FS-01A-11W-A050-09	0.087912088
TCGA-AN-A0FS-01A-11W-A050-09	0.169642857
TCGA-AN-A0FS-01A-11W-A050-09	0.089285714
TCGA-AN-A0FS-01A-11W-A050-09	0.123348018
TCGA-AN-A0FS-01A-11W-A050-09	0.070175439
TCGA-AN-A0FS-01A-11W-A050-09	0.3
TCGA-AN-A0FS-01A-11W-A050-09	0.050561798
TCGA-AN-A0FS-01A-11W-A050-09	0.078431373
TCGA-AN-A0FS-01A-11W-A050-09	0.188405797
TCGA-AN-A0FS-01A-11W-A050-09	0.323809524
TCGA-AN-A0FS-01A-11W-A050-09	0.222222222
TCGA-AN-A0FS-01A-11W-A050-09	0.298578199
TCGA-AN-A0FS-01A-11W-A050-09	0.230769231
TCGA-AN-A0FS-01A-11W-A050-09	0.305882353
TCGA-AN-A0FS-01A-11W-A050-09	0.074468085
TCGA-AN-A0FS-01A-11W-A050-09	0.428571429
TCGA-AN-A0FS-01A-11W-A050-09	0.428571429
TCGA-AN-A0FS-01A-11W-A050-09	0.089552239
TCGA-AN-A0FS-01A-11W-A050-09	0.228813559
TCGA-AN-A0FS-01A-11W-A050-09	0.08045977
TCGA-AN-A0FS-01A-11W-A050-09	0.050595238
TCGA-AN-A0FS-01A-11W-A050-09	0.08
TCGA-AN-A0FS-01A-11W-A050-09	0.130434783
TCGA-AN-A0FS-01A-11W-A050-09	0.5
TCGA-AN-A0FS-01A-11W-A050-09	0.642857143
TCGA-AN-A0FS-01A-11W-A050-09	0.040955631
TCGA-AN-A0FS-01A-11W-A050-09	0.107142857
TCGA-AN-A0FS-01A-11W-A050-09	0.287671233
TCGA-AN-A0FS-01A-11W-A050-09	0.752
TCGA-AN-A0FS-01A-11W-A050-09	0.109289617
TCGA-AN-A0FS-01A-11W-A050-09	1
TCGA-AN-A0FS-01A-11W-A050-09	0.53125
TCGA-AN-A0FS-01A-11W-A050-09	0.095588235
TCGA-AN-A0FS-01A-11W-A050-09	0.146341463
TCGA-AN-A0FS-01A-11W-A050-09	0.118421053
TCGA-AN-A0FS-01A-11W-A050-09	0.059936909
TCGA-AN-A0FS-01A-11W-A050-09	0.131313131
TCGA-AN-A0FS-01A-11W-A050-09	0.321428571
TCGA-AN-A0FS-01A-11W-A050-09	0.339285714
TCGA-AN-A0FS-01A-11W-A050-09	0.051813472
TCGA-AN-A0FS-01A-11W-A050-09	0.087719298
TCGA-AN-A0FS-01A-11W-A050-09	0.098507463
TCGA-AN-A0FS-01A-11W-A050-09	0.258823529
TCGA-AN-A0FS-01A-11W-A050-09	0.350515464
TCGA-AN-A0FS-01A-11W-A050-09	0.051948052
TCGA-AN-A0FS-01A-11W-A050-09	0.238095238
TCGA-AN-A0FS-01A-11W-A050-09	0.098360656
TCGA-AN-A0FS-01A-11W-A050-09	0.121212121
TCGA-AN-A0FS-01A-11W-A050-09	0.230769231
TCGA-AN-A0FS-01A-11W-A050-09	0.342465753
TCGA-AN-A0FS-01A-11W-A050-09	0.264840183
TCGA-AN-A0FS-01A-11W-A050-09	0.107142857
TCGA-AN-A0FS-01A-11W-A050-09	0.418604651
TCGA-AN-A0FS-01A-11W-A050-09	0.274336283
TCGA-AN-A0FS-01A-11W-A050-09	0.527777778
TCGA-AN-A0FS-01A-11W-A050-09	0.230769231
TCGA-AN-A0FS-01A-11W-A050-09	0.09375
TCGA-AN-A0FS-01A-11W-A050-09	0.339622642
TCGA-AN-A0FS-01A-11W-A050-09	0.1328125
TCGA-AN-A0FS-01A-11W-A050-09	0.147826087
TCGA-AN-A0FS-01A-11W-A050-09	0.047858942
TCGA-AN-A0FS-01A-11W-A050-09	0.103703704
TCGA-AN-A0FS-01A-11W-A050-09	0.168539326
TCGA-AN-A0FS-01A-11W-A050-09	0.061797753
TCGA-AN-A0FS-01A-11W-A050-09	0.094117647
TCGA-AN-A0FS-01A-11W-A050-09	0.08707124
TCGA-AN-A0FS-01A-11W-A050-09	0.483870968
TCGA-AN-A0FS-01A-11W-A050-09	0.307692308
TCGA-AN-A0FS-01A-11W-A050-09	0.3125
TCGA-AN-A0FS-01A-11W-A050-09	0.088235294
TCGA-AN-A0FS-01A-11W-A050-09	0.782828283
TCGA-AN-A0FS-01A-11W-A050-09	0.181818182
TCGA-AN-A0FS-01A-11W-A050-09	0.352941176
TCGA-AN-A0FS-01A-11W-A050-09	0.111111111
TCGA-AN-A0FS-01A-11W-A050-09	0.057416268
TCGA-AN-A0FS-01A-11W-A050-09	0.052219321
TCGA-AN-A0FS-01A-11W-A050-09	0.357142857
TCGA-AN-A0FS-01A-11W-A050-09	0.333333333
TCGA-AN-A0FS-01A-11W-A050-09	0.090909091
TCGA-AN-A0FS-01A-11W-A050-09	0.043956044
TCGA-AN-A0FS-01A-11W-A050-09	0.53164557
TCGA-AN-A0FS-01A-11W-A050-09	0.054054054
TCGA-AN-A0FS-01A-11W-A050-09	0.669527897
TCGA-AN-A0FS-01A-11W-A050-09	0.3
TCGA-AN-A0FS-01A-11W-A050-09	0.310344828
TCGA-AN-A0FS-01A-11W-A050-09	0.242424242
TCGA-AN-A0FS-01A-11W-A050-09	0.487394958
TCGA-AN-A0FS-01A-11W-A050-09	0.0625
TCGA-AN-A0FS-01A-11W-A050-09	0.166666667
TCGA-AN-A0FS-01A-11W-A050-09	0.11299435
TCGA-AN-A0FS-01A-11W-A050-09	0.060483871
TCGA-AN-A0FS-01A-11W-A050-09	0.333333333
TCGA-AO-A03L-01A-41W-A071-09	0.201754386
TCGA-AO-A03L-01A-41W-A071-09	0.113402062
TCGA-AO-A03L-01A-41W-A071-09	0.209090909
TCGA-AO-A03L-01A-41W-A071-09	0.081339713
TCGA-AO-A03L-01A-41W-A071-09	0.121212121
TCGA-AO-A03L-01A-41W-A071-09	0.177419355
TCGA-AO-A03L-01A-41W-A071-09	0.090909091
TCGA-AO-A03L-01A-41W-A071-09	0.37012987
TCGA-AO-A03L-01A-41W-A071-09	0.158536585
TCGA-AO-A03L-01A-41W-A071-09	0.275862069
TCGA-AO-A03L-01A-41W-A071-09	0.4
TCGA-AO-A03L-01A-41W-A071-09	0.085714286
TCGA-AO-A03L-01A-41W-A071-09	0.209459459
TCGA-AO-A03L-01A-41W-A071-09	0.058823529
TCGA-AO-A03L-01A-41W-A071-09	0.059375
TCGA-AO-A03L-01A-41W-A071-09	0.062937063
TCGA-AO-A03L-01A-41W-A071-09	0.375
TCGA-AO-A03L-01A-41W-A071-09	0.166666667
TCGA-AO-A03L-01A-41W-A071-09	0.473684211
TCGA-AO-A03L-01A-41W-A071-09	0.136363636
TCGA-AO-A03L-01A-41W-A071-09	0.090909091
TCGA-AO-A03L-01A-41W-A071-09	0.116666667
TCGA-AO-A03L-01A-41W-A071-09	0.157142857
TCGA-AO-A03L-01A-41W-A071-09	0.184615385
TCGA-AO-A03L-01A-41W-A071-09	0.5
TCGA-AO-A03L-01A-41W-A071-09	0.138461538
TCGA-AO-A03L-01A-41W-A071-09	0.146341463
TCGA-AO-A03L-01A-41W-A071-09	0.145695364
TCGA-AO-A03L-01A-41W-A071-09	0.150326797
TCGA-AO-A03L-01A-41W-A071-09	0.153846154
TCGA-AO-A03L-01A-41W-A071-09	0.086956522
TCGA-AO-A03L-01A-41W-A071-09	0.298969072
TCGA-AO-A03L-01A-41W-A071-09	0.045112782
TCGA-AO-A03L-01A-41W-A071-09	0.347826087
TCGA-AO-A03L-01A-41W-A071-09	0.060052219
TCGA-AO-A03L-01A-41W-A071-09	0.084337349
TCGA-AO-A03L-01A-41W-A071-09	0.109704641
TCGA-AO-A03L-01A-41W-A071-09	0.166666667
TCGA-AO-A03L-01A-41W-A071-09	0.2
TCGA-AO-A03L-01A-41W-A071-09	0.096085409
TCGA-AO-A03L-01A-41W-A071-09	0.05982906
TCGA-AO-A03L-01A-41W-A071-09	0.4
TCGA-AN-A049-01A-21W-A019-09	0.088235294
TCGA-AN-A049-01A-21W-A019-09	0.063197026
TCGA-AN-A049-01A-21W-A019-09	0.5
TCGA-AN-A049-01A-21W-A019-09	0.323529412
TCGA-AN-A049-01A-21W-A019-09	0.324165029
TCGA-AN-A049-01A-21W-A019-09	0.573170732
TCGA-AN-A049-01A-21W-A019-09	0.333333333
TCGA-AN-A049-01A-21W-A019-09	0.453521127
TCGA-AN-A049-01A-21W-A019-09	0.306010929
TCGA-AN-A049-01A-21W-A019-09	0.300699301
TCGA-AN-A049-01A-21W-A019-09	0.333333333
TCGA-AN-A049-01A-21W-A019-09	0.076923077
TCGA-AN-A049-01A-21W-A019-09	0.588342441
TCGA-AN-A049-01A-21W-A019-09	0.304511278
TCGA-AN-A049-01A-21W-A019-09	0.083333333
TCGA-AN-A049-01A-21W-A019-09	0.309278351
TCGA-AN-A049-01A-21W-A019-09	0.28436019
TCGA-AN-A049-01A-21W-A019-09	0.363636364
TCGA-AN-A049-01A-21W-A019-09	0.5
TCGA-AN-A049-01A-21W-A019-09	0.5625
TCGA-AN-A049-01A-21W-A019-09	0.9
TCGA-AN-A049-01A-21W-A019-09	0.245614035
TCGA-AN-A049-01A-21W-A019-09	0.315789474
TCGA-AN-A049-01A-21W-A019-09	0.322033898
TCGA-AN-A049-01A-21W-A019-09	0.217948718
TCGA-AN-A049-01A-21W-A019-09	0.11452514
TCGA-AN-A049-01A-21W-A019-09	0.29
TCGA-AN-A049-01A-21W-A019-09	0.172413793
TCGA-AN-A049-01A-21W-A019-09	0.071823204
TCGA-AN-A049-01A-21W-A019-09	0.072727273
TCGA-AN-A049-01A-21W-A019-09	0.291784703
TCGA-AN-A049-01A-21W-A019-09	0.149253731
TCGA-AN-A049-01A-21W-A019-09	0.057471264
TCGA-AN-A049-01A-21W-A019-09	0.31166348
TCGA-AN-A049-01A-21W-A019-09	0.219020173
TCGA-AN-A049-01A-21W-A019-09	0.310679612
TCGA-AN-A049-01A-21W-A019-09	0.177777778
TCGA-AN-A049-01A-21W-A019-09	0.338317757
TCGA-AN-A049-01A-21W-A019-09	0.138095238
TCGA-AN-A049-01A-21W-A019-09	0.285714286
TCGA-AN-A049-01A-21W-A019-09	0.125
TCGA-AN-A049-01A-21W-A019-09	0.162162162
TCGA-AN-A049-01A-21W-A019-09	0.125
TCGA-AN-A049-01A-21W-A019-09	0.294172063
TCGA-AN-A049-01A-21W-A019-09	0.153179191
TCGA-AN-A049-01A-21W-A019-09	0.285950413
TCGA-AN-A049-01A-21W-A019-09	0.423076923
TCGA-AO-A03R-01A-21W-A050-09	0.283018868
TCGA-AO-A03R-01A-21W-A050-09	0.37007874
TCGA-AO-A03R-01A-21W-A050-09	0.116788321
TCGA-AO-A03R-01A-21W-A050-09	0.239583333
TCGA-AO-A03R-01A-21W-A050-09	0.064516129
TCGA-AO-A03R-01A-21W-A050-09	0.035087719
TCGA-AO-A03R-01A-21W-A050-09	0.189393939
TCGA-AO-A03R-01A-21W-A050-09	0.248677249
TCGA-AO-A03R-01A-21W-A050-09	0.23245614
TCGA-AO-A03R-01A-21W-A050-09	0.18556701
TCGA-AO-A03R-01A-21W-A050-09	0.119444444
TCGA-AO-A03R-01A-21W-A050-09	0.224105461
TCGA-AO-A03R-01A-21W-A050-09	0.327586207
TCGA-AO-A03R-01A-21W-A050-09	0.12
TCGA-AO-A03R-01A-21W-A050-09	0.04519774
TCGA-AO-A03R-01A-21W-A050-09	0.237113402
TCGA-AO-A03R-01A-21W-A050-09	0.066666667
TCGA-AO-A03R-01A-21W-A050-09	0.533898305
TCGA-AO-A03R-01A-21W-A050-09	0.03650935
TCGA-AO-A03R-01A-21W-A050-09	0.265306122
TCGA-AO-A03R-01A-21W-A050-09	0.234567901
TCGA-AO-A03R-01A-21W-A050-09	0.040540541
TCGA-AO-A03R-01A-21W-A050-09	0.04526749
TCGA-AO-A03R-01A-21W-A050-09	0.309859155
TCGA-AO-A03R-01A-21W-A050-09	0.320754717
TCGA-AO-A03R-01A-21W-A050-09	0.375
TCGA-AO-A03R-01A-21W-A050-09	0.303030303
TCGA-AO-A03R-01A-21W-A050-09	0.138888889
TCGA-AO-A03R-01A-21W-A050-09	0.387755102
TCGA-AO-A03R-01A-21W-A050-09	0.219512195
TCGA-AO-A03R-01A-21W-A050-09	0.177777778
TCGA-AO-A03R-01A-21W-A050-09	0.040816327
TCGA-AO-A03R-01A-21W-A050-09	0.22
TCGA-AO-A03R-01A-21W-A050-09	0.205128205
TCGA-AO-A03R-01A-21W-A050-09	0.428571429
TCGA-AO-A03R-01A-21W-A050-09	0.268292683
TCGA-AO-A03R-01A-21W-A050-09	0.289473684
TCGA-AO-A03R-01A-21W-A050-09	0.040697674
TCGA-AO-A03R-01A-21W-A050-09	0.115384615
TCGA-AO-A03R-01A-21W-A050-09	0.161016949
TCGA-AO-A03R-01A-21W-A050-09	0.285714286
TCGA-AO-A03R-01A-21W-A050-09	0.36
TCGA-AO-A03R-01A-21W-A050-09	0.068627451
TCGA-AO-A03R-01A-21W-A050-09	0.188888889
TCGA-AO-A03R-01A-21W-A050-09	0.214285714
TCGA-AO-A03R-01A-21W-A050-09	1
TCGA-AO-A03R-01A-21W-A050-09	0.137931034
TCGA-AO-A03R-01A-21W-A050-09	0.06122449
TCGA-AO-A03R-01A-21W-A050-09	0.339622642
TCGA-AO-A03R-01A-21W-A050-09	0.06557377
TCGA-AO-A03R-01A-21W-A050-09	0.37628866
TCGA-AO-A03R-01A-21W-A050-09	0.4
TCGA-AO-A03R-01A-21W-A050-09	0.123486683
TCGA-AO-A03R-01A-21W-A050-09	0.065217391
TCGA-AO-A03R-01A-21W-A050-09	0.282758621
TCGA-AO-A03R-01A-21W-A050-09	0.325301205
TCGA-AO-A03R-01A-21W-A050-09	0.341463415
TCGA-AO-A03R-01A-21W-A050-09	0.418367347
TCGA-AO-A03R-01A-21W-A050-09	0.087719298
TCGA-AO-A03R-01A-21W-A050-09	0.406976744
TCGA-AO-A03R-01A-21W-A050-09	0.360759494
TCGA-AO-A03R-01A-21W-A050-09	0.711111111
TCGA-AO-A03R-01A-21W-A050-09	0.481481481
TCGA-AO-A03R-01A-21W-A050-09	0.077922078
TCGA-AO-A03R-01A-21W-A050-09	0.057142857
TCGA-AO-A03R-01A-21W-A050-09	0.287206266
TCGA-AO-A03R-01A-21W-A050-09	0.229813665
TCGA-AO-A03R-01A-21W-A050-09	0.308743169
TCGA-AO-A03R-01A-21W-A050-09	0.259493671
TCGA-AO-A03R-01A-21W-A050-09	0.368421053
TCGA-AO-A03R-01A-21W-A050-09	0.130434783
TCGA-AO-A03R-01A-21W-A050-09	0.325333333
TCGA-A8-A09N-01A-11W-A019-09	0.25
TCGA-A8-A09N-01A-11W-A019-09	0.493055556
TCGA-A8-A09N-01A-11W-A019-09	0.227272727
TCGA-A8-A09N-01A-11W-A019-09	0.246153846
